,id,antecedent,consequent,confidence,lift,length,freq,items,support,Category,Purity
77,25769803839,['2196812e80b905c7071389c10ad035d3'],['b3a397db9c6b4ddfed9d46f6fa03c65e'],0.625,14081.25,2,5,"['b3a397db9c6b4ddfed9d46f6fa03c65e', '2196812e80b905c7071389c10ad035d3']",4.438526409232135e-05,furniture_decor,1.0
78,25769803887,['da7813106f94601e6022f50017299e2f'],['993ac19aa975075775c16ba15426f8be'],1.0,18775.0,2,5,"['da7813106f94601e6022f50017299e2f', '993ac19aa975075775c16ba15426f8be']",4.438526409232135e-05,computers_accessories,1.0
79,25769803888,['155815f7173905f1e5cde0b82adfc113'],['67fc455b96e0908bc5e0d917237b2977'],0.7272727272727273,6827.272727272728,2,8,"['155815f7173905f1e5cde0b82adfc113', '67fc455b96e0908bc5e0d917237b2977']",7.101642254771416e-05,bed_bath_table,1.0
80,8589934615,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['0cf2faf9749f53924cea652a09d8e327'],1.0,9387.5,4,5,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
81,25769803805,['b3a397db9c6b4ddfed9d46f6fa03c65e'],['fd471a043ee8b8dd27f4086495e0724c'],1.0,16092.857142857145,2,5,"['b3a397db9c6b4ddfed9d46f6fa03c65e', 'fd471a043ee8b8dd27f4086495e0724c']",4.438526409232135e-05,furniture_decor,1.0
82,8589934628,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
83,25769803809,['b6ada73818651fe7e64be10653062ea2'],['e11092e9722d1b6f8c18cd8947a1daff'],0.8461538461538461,6808.516483516484,2,11,"['b6ada73818651fe7e64be10653062ea2', 'e11092e9722d1b6f8c18cd8947a1daff']",9.764758100310696e-05,baby,1.0
84,25769803834,['1ba4e3fe92f16fd5a8942f7b7d804b52'],['e11092e9722d1b6f8c18cd8947a1daff'],0.75,6034.821428571429,2,6,"['1ba4e3fe92f16fd5a8942f7b7d804b52', 'e11092e9722d1b6f8c18cd8947a1daff']",5.326231691078562e-05,baby,1.0
85,25769803902,['308e4e21ae228a10f6370a243ae59995'],['90b58782fdd04cb829667fcc41fb65f5'],1.0,4506.0,2,10,"['308e4e21ae228a10f6370a243ae59995', '90b58782fdd04cb829667fcc41fb65f5']",8.87705281846427e-05,office_furniture,1.0
86,25769803817,['be0e6c61c2bcdd9a4d022ba67fd66189'],['93d8b11d613a563f5a26212282bb145e'],0.625,14081.25,2,5,"['93d8b11d613a563f5a26212282bb145e', 'be0e6c61c2bcdd9a4d022ba67fd66189']",4.438526409232135e-05,furniture_decor,0.5
87,8589934605,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",['d25bbb182b51d1594fe3b54a27ae143e'],0.625,14081.25,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
88,25769803851,['279d5c3589fceee2a1c236fbe5287975'],['5a2c5357841ae997771d179eee3f2027'],0.8571428571428571,8777.922077922078,2,6,"['279d5c3589fceee2a1c236fbe5287975', '5a2c5357841ae997771d179eee3f2027']",5.326231691078562e-05,sports_leisure,1.0
89,8589934613,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",['d25bbb182b51d1594fe3b54a27ae143e'],0.625,14081.25,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
90,17179869199,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327']",['0de59eddc63167215c972b0d785ffa7b'],1.0,14081.25,3,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327']",5.326231691078562e-05,construction_tools_construction,1.0
91,25769803779,['8d28eb3a7309368ca0de19e016266251'],['7f9e40aa498f8f6edf4cc51215ecce9e'],1.0,18775.0,2,5,"['8d28eb3a7309368ca0de19e016266251', '7f9e40aa498f8f6edf4cc51215ecce9e']",4.438526409232135e-05,health_beauty,1.0
92,25769803864,['368645a47a15770520ad12d9ea77c2f2'],['27761f21b03a32be1aad6ebaebddd747'],0.8333333333333334,18775.0,2,5,"['27761f21b03a32be1aad6ebaebddd747', '368645a47a15770520ad12d9ea77c2f2']",4.438526409232135e-05,furniture_decor,1.0
93,25769803832,['1f1354b0aa934e7ad75546467a6d028b'],['67f9d01bcd84e2229ba6f8a75b635b40'],0.8333333333333334,18775.0,2,5,"['67f9d01bcd84e2229ba6f8a75b635b40', '1f1354b0aa934e7ad75546467a6d028b']",4.438526409232135e-05,furniture_decor,1.0
94,17179869192,"['0bcc3eeca39e1064258aa1e932269894', '53759a2ecddad2bb87a079a1f1519f73']",['422879e10f46682990de24d770e7f83d'],0.7142857142857143,155.33645890788748,3,5,"['0bcc3eeca39e1064258aa1e932269894', '53759a2ecddad2bb87a079a1f1519f73', '422879e10f46682990de24d770e7f83d']",4.438526409232135e-05,garden_tools,1.0
95,17179869243,"['d25bbb182b51d1594fe3b54a27ae143e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
96,25769803916,['fc5dd987f12a7b823a76a44aa1ba88f6'],['7eaf66aca1ed54df09b3c864b7416110'],0.6,6758.999999999999,2,6,"['fc5dd987f12a7b823a76a44aa1ba88f6', '7eaf66aca1ed54df09b3c864b7416110']",5.326231691078562e-05,costruction_tools_garden,1.0
97,25769803920,['9036be77e0a74cca6eeef0740649b97b'],['238314b88e4b8ffa496db6b1a201d897'],0.7142857142857143,16092.857142857143,2,5,"['238314b88e4b8ffa496db6b1a201d897', '9036be77e0a74cca6eeef0740649b97b']",4.438526409232135e-05,toys,1.0
98,5,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['0de59eddc63167215c972b0d785ffa7b'],1.0,14081.25,5,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
99,8589934610,"['399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,4,8,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
100,17179869260,"['d25bbb182b51d1594fe3b54a27ae143e', '99444c1e11fc38755dae86f5c67d3d1a']",['6a0713a63e990052795623e76cc2995e'],1.0,4897.826086956522,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
101,25769803808,['2ef36e1cae01b86d0ff0a2f50ff2bd53'],['53759a2ecddad2bb87a079a1f1519f73'],0.6666666666666666,186.81592039800995,2,10,"['2ef36e1cae01b86d0ff0a2f50ff2bd53', '53759a2ecddad2bb87a079a1f1519f73']",8.87705281846427e-05,furniture_decor,0.5
102,1,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,5,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
103,17179869272,"['5b1f3328a2c6f837ecce21bca1489939', 'bf1a9a02e2160143755052e6bf59740f']",['507914b4af243e0589c389ac50545ef6'],1.0,16092.857142857145,3,5,"['5b1f3328a2c6f837ecce21bca1489939', '507914b4af243e0589c389ac50545ef6', 'bf1a9a02e2160143755052e6bf59740f']",4.438526409232135e-05,construction_tools_construction,1.0
104,17179869267,"['9474f3c0da0c4fd0bdf88cf6ac1b5d04', '49650e49c3af7ccc896f634d039cd921']",['daef10c972d7295283e377d5fd9985f1'],1.0,16092.857142857145,3,5,"['daef10c972d7295283e377d5fd9985f1', '9474f3c0da0c4fd0bdf88cf6ac1b5d04', '49650e49c3af7ccc896f634d039cd921']",4.438526409232135e-05,furniture_decor,1.0
105,25769803818,['be0e6c61c2bcdd9a4d022ba67fd66189'],['38e19855caf485b504d6f33ed31a9eb4'],0.75,14081.25,2,6,"['38e19855caf485b504d6f33ed31a9eb4', 'be0e6c61c2bcdd9a4d022ba67fd66189']",5.326231691078562e-05,furniture_decor,0.5
106,8589934611,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['0de59eddc63167215c972b0d785ffa7b'],1.0,14081.25,4,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
107,17179869210,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",['5dae498eff2d80057f56122235a36aff'],0.75,10560.9375,3,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",5.326231691078562e-05,construction_tools_construction,1.0
108,25769803854,['c2b534c5a4a6cbfc41aeaf362fb0c060'],['7a5b821fca01c5a75fa33c06f249e0f5'],0.625,14081.25,2,5,"['7a5b821fca01c5a75fa33c06f249e0f5', 'c2b534c5a4a6cbfc41aeaf362fb0c060']",4.438526409232135e-05,health_beauty,0.5
109,17179869234,"['399f54c06661d06ca45c6e24ed238e0e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,3,8,"['399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
110,17179869238,"['3d870b8af7dbdc91b10cfb0139f3d44d', '67fc455b96e0908bc5e0d917237b2977']",['155815f7173905f1e5cde0b82adfc113'],1.0,10240.909090909092,3,6,"['3d870b8af7dbdc91b10cfb0139f3d44d', '155815f7173905f1e5cde0b82adfc113', '67fc455b96e0908bc5e0d917237b2977']",5.326231691078562e-05,bed_bath_table,1.0
111,25769803915,['1b7ce992a80ac036dd9ab73d08289712'],['d1c427060a0f73f6b889a5c7c61f2ac4'],0.6363636363636364,200.80213903743316,2,7,"['1b7ce992a80ac036dd9ab73d08289712', 'd1c427060a0f73f6b889a5c7c61f2ac4']",6.213936972924988e-05,electronics,0.5
112,17179869231,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b']",['0cf2faf9749f53924cea652a09d8e327'],1.0,9387.5,3,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327']",5.326231691078562e-05,construction_tools_construction,1.0
113,25769803869,['99444c1e11fc38755dae86f5c67d3d1a'],['399f54c06661d06ca45c6e24ed238e0e'],0.5294117647058824,6626.470588235294,2,9,"['399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a']",7.989347536617843e-05,bed_bath_table,1.0
114,25769803833,['ac1ad58efc1ebf66bfadc09f29bdedc0'],['62995b7e571f5760017991632bbfd311'],1.0,9387.5,2,9,"['ac1ad58efc1ebf66bfadc09f29bdedc0', '62995b7e571f5760017991632bbfd311']",7.989347536617843e-05,housewares,1.0
115,25769803847,['5b1f3328a2c6f837ecce21bca1489939'],['507914b4af243e0589c389ac50545ef6'],0.8333333333333334,13410.714285714288,2,5,"['5b1f3328a2c6f837ecce21bca1489939', '507914b4af243e0589c389ac50545ef6']",4.438526409232135e-05,construction_tools_construction,1.0
116,8589934603,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['5dae498eff2d80057f56122235a36aff'],1.0,14081.25,4,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
117,25769803891,['d90e83fe1a0e31440db1dc015f1c1512'],['33c18a3e86c00fca807265cf34354996'],0.625,14081.25,2,5,"['33c18a3e86c00fca807265cf34354996', 'd90e83fe1a0e31440db1dc015f1c1512']",4.438526409232135e-05,bed_bath_table,1.0
118,25769803843,['270516a3f41dc035aa87d220228f844c'],['05b515fdc76e888aada3c6d66c201dff'],0.9523809523809523,5364.285714285714,2,20,"['05b515fdc76e888aada3c6d66c201dff', '270516a3f41dc035aa87d220228f844c']",0.0001775410563692854,health_beauty,1.0
119,8589934635,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,4,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
120,17179869251,"['5dae498eff2d80057f56122235a36aff', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,3,5,"['5dae498eff2d80057f56122235a36aff', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
121,17179869242,"['17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,3,8,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
122,25769803870,['99444c1e11fc38755dae86f5c67d3d1a'],['17d8b8e9c21ec0fc5b33724e32fe422e'],0.5882352941176471,4733.193277310925,2,10,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",8.87705281846427e-05,bed_bath_table,1.0
123,25769803811,['5a2c5357841ae997771d179eee3f2027'],['279d5c3589fceee2a1c236fbe5287975'],0.5454545454545454,8777.922077922078,2,6,"['279d5c3589fceee2a1c236fbe5287975', '5a2c5357841ae997771d179eee3f2027']",5.326231691078562e-05,sports_leisure,1.0
124,25769803872,['fd471a043ee8b8dd27f4086495e0724c'],['b3a397db9c6b4ddfed9d46f6fa03c65e'],0.7142857142857143,16092.857142857143,2,5,"['b3a397db9c6b4ddfed9d46f6fa03c65e', 'fd471a043ee8b8dd27f4086495e0724c']",4.438526409232135e-05,furniture_decor,1.0
125,8589934612,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['1065e0ebef073787a7bf691924c60eeb'],1.0,9387.5,4,5,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
126,25769803892,['0db4869ac8a908414823d44d742f5ba3'],['47920da896bbd89e851429c78a7a7a8b'],0.5,5632.5,2,9,"['47920da896bbd89e851429c78a7a7a8b', '0db4869ac8a908414823d44d742f5ba3']",7.989347536617843e-05,office_furniture,1.0
127,17179869217,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
128,25769803855,['daef10c972d7295283e377d5fd9985f1'],['9474f3c0da0c4fd0bdf88cf6ac1b5d04'],0.7142857142857143,10058.035714285716,2,5,"['daef10c972d7295283e377d5fd9985f1', '9474f3c0da0c4fd0bdf88cf6ac1b5d04']",4.438526409232135e-05,furniture_decor,1.0
129,8589934629,"['53759a2ecddad2bb87a079a1f1519f73', '389d119b48cf3043d311335e499d9c6b', '422879e10f46682990de24d770e7f83d']",['0bcc3eeca39e1064258aa1e932269894'],0.8333333333333334,695.3703703703704,4,5,"['0bcc3eeca39e1064258aa1e932269894', '53759a2ecddad2bb87a079a1f1519f73', '389d119b48cf3043d311335e499d9c6b', '422879e10f46682990de24d770e7f83d']",4.438526409232135e-05,garden_tools,1.0
130,25769803788,['a3a10562c9d134b92f04b8cce298d037'],['d64738c7b2e2d1778a51e835d8f02568'],1.0,16092.857142857145,2,6,"['a3a10562c9d134b92f04b8cce298d037', 'd64738c7b2e2d1778a51e835d8f02568']",5.326231691078562e-05,bed_bath_table,1.0
131,25769803865,['e6e3140cdd035e915d6d4a9eae2ccead'],['972d4aba7eb9ba03a5b7950751f11f60'],1.0,18775.0,2,5,"['e6e3140cdd035e915d6d4a9eae2ccead', '972d4aba7eb9ba03a5b7950751f11f60']",4.438526409232135e-05,auto,1.0
132,25769803879,['5dae498eff2d80057f56122235a36aff'],['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.625,5415.865384615385,2,5,"['5dae498eff2d80057f56122235a36aff', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
133,17179869209,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.625,5415.865384615385,3,5,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
134,17179869271,"['665aa1d687284a4d2d2b74c0c6724625', '2481a472d98c582b46bc2dfeae6f539f']",['7a0f37fda63d1cd7dac2451494eb6e69'],1.0,11265.0,3,5,"['7a0f37fda63d1cd7dac2451494eb6e69', '665aa1d687284a4d2d2b74c0c6724625', '2481a472d98c582b46bc2dfeae6f539f']",4.438526409232135e-05,bed_bath_table,0.6666667
135,25769803814,['9474f3c0da0c4fd0bdf88cf6ac1b5d04'],['daef10c972d7295283e377d5fd9985f1'],0.625,10058.035714285716,2,5,"['daef10c972d7295283e377d5fd9985f1', '9474f3c0da0c4fd0bdf88cf6ac1b5d04']",4.438526409232135e-05,furniture_decor,1.0
136,25769803873,['fd471a043ee8b8dd27f4086495e0724c'],['2196812e80b905c7071389c10ad035d3'],0.8571428571428571,12069.642857142857,2,6,"['fd471a043ee8b8dd27f4086495e0724c', '2196812e80b905c7071389c10ad035d3']",5.326231691078562e-05,furniture_decor,1.0
137,17179869235,"['399f54c06661d06ca45c6e24ed238e0e', '6a0713a63e990052795623e76cc2995e']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,3,8,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
138,17179869185,"['1ba4e3fe92f16fd5a8942f7b7d804b52', 'e11092e9722d1b6f8c18cd8947a1daff']",['b6ada73818651fe7e64be10653062ea2'],1.0,8665.384615384615,3,6,"['1ba4e3fe92f16fd5a8942f7b7d804b52', 'b6ada73818651fe7e64be10653062ea2', 'e11092e9722d1b6f8c18cd8947a1daff']",5.326231691078562e-05,baby,1.0
139,25769803837,['b072511d69a5b161d8e80815898ed960'],['ead3077a141a9c800d6a4bb9d0d415b6'],0.7142857142857143,3218.571428571429,2,5,"['b072511d69a5b161d8e80815898ed960', 'ead3077a141a9c800d6a4bb9d0d415b6']",4.438526409232135e-05,bed_bath_table,1.0
140,25769803856,['daef10c972d7295283e377d5fd9985f1'],['49650e49c3af7ccc896f634d039cd921'],0.8571428571428571,12069.642857142857,2,6,"['daef10c972d7295283e377d5fd9985f1', '49650e49c3af7ccc896f634d039cd921']",5.326231691078562e-05,furniture_decor,1.0
141,25769803866,['057df564fda79ad8fa5e1928dfbe3e8c'],['e8ca14b6c60a3194f2353bbfe0287bbe'],0.8333333333333334,6705.357142857144,2,5,"['057df564fda79ad8fa5e1928dfbe3e8c', 'e8ca14b6c60a3194f2353bbfe0287bbe']",4.438526409232135e-05,cool_stuff,1.0
142,25769803868,['bb17b2343c9b332cce4ffbb8f51a67ca'],['756feaccd3c677658c9e70bf09ef43b9'],0.8333333333333334,18775.0,2,5,"['756feaccd3c677658c9e70bf09ef43b9', 'bb17b2343c9b332cce4ffbb8f51a67ca']",4.438526409232135e-05,fashion_bags_accessories,1.0
143,17179869214,"['0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.5555555555555556,4814.102564102564,3,5,"['0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
144,25769803924,['678c229b41c0e497d35a25a8be1cc631'],['5dae498eff2d80057f56122235a36aff'],0.8333333333333334,11734.375,2,5,"['678c229b41c0e497d35a25a8be1cc631', '5dae498eff2d80057f56122235a36aff']",4.438526409232135e-05,construction_tools_construction,1.0
145,17179869264,"['3d870b8af7dbdc91b10cfb0139f3d44d', '155815f7173905f1e5cde0b82adfc113']",['67fc455b96e0908bc5e0d917237b2977'],1.0,9387.5,3,6,"['3d870b8af7dbdc91b10cfb0139f3d44d', '155815f7173905f1e5cde0b82adfc113', '67fc455b96e0908bc5e0d917237b2977']",5.326231691078562e-05,bed_bath_table,1.0
146,8589934625,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,4,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
147,25769803804,['3bb3e5caf47c7e92ed97227247e942a8'],['e9b3cf27d68caa64832c4a7c460abcb9'],0.8571428571428571,5081.954887218045,2,6,"['3bb3e5caf47c7e92ed97227247e942a8', 'e9b3cf27d68caa64832c4a7c460abcb9']",5.326231691078562e-05,bed_bath_table,0.5
148,25769803841,['d64738c7b2e2d1778a51e835d8f02568'],['a3a10562c9d134b92f04b8cce298d037'],0.8571428571428571,16092.857142857143,2,6,"['a3a10562c9d134b92f04b8cce298d037', 'd64738c7b2e2d1778a51e835d8f02568']",5.326231691078562e-05,bed_bath_table,1.0
149,25769803905,['0ad6795586afdad1281b3884f2611ca6'],['416753943bbda356a28be0f3ba476632'],0.8333333333333334,18775.0,2,5,"['416753943bbda356a28be0f3ba476632', '0ad6795586afdad1281b3884f2611ca6']",4.438526409232135e-05,construction_tools_construction,1.0
150,17179869187,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327']",['1065e0ebef073787a7bf691924c60eeb'],1.0,9387.5,3,8,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",7.101642254771416e-05,construction_tools_construction,1.0
151,17179869203,"['a3a10562c9d134b92f04b8cce298d037', 'd64738c7b2e2d1778a51e835d8f02568']",['d80fce9f775927c7d602c2de926759f1'],0.8333333333333334,18775.0,3,5,"['d80fce9f775927c7d602c2de926759f1', 'a3a10562c9d134b92f04b8cce298d037', 'd64738c7b2e2d1778a51e835d8f02568']",4.438526409232135e-05,bed_bath_table,1.0
152,17179869205,"['0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['0de59eddc63167215c972b0d785ffa7b'],1.0,14081.25,3,5,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
153,25769803877,['a9d9db064d4afd4458eb3e139fe29167'],['710b7c26b7a742f497bba45fab91a25f'],1.0,9387.5,2,11,"['a9d9db064d4afd4458eb3e139fe29167', '710b7c26b7a742f497bba45fab91a25f']",9.764758100310696e-05,housewares,1.0
154,25769803823,['143c616ec3fe0cb065c3805cf9bd812e'],['33c4b54c2a3e60ac5beb217d833d9f52'],0.5,4332.692307692308,2,6,"['143c616ec3fe0cb065c3805cf9bd812e', '33c4b54c2a3e60ac5beb217d833d9f52']",5.326231691078562e-05,garden_tools,1.0
155,8589934602,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['1065e0ebef073787a7bf691924c60eeb'],1.0,9387.5,4,5,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
156,25769803878,['5dae498eff2d80057f56122235a36aff'],['0de59eddc63167215c972b0d785ffa7b'],0.75,10560.9375,2,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b']",5.326231691078562e-05,construction_tools_construction,1.0
